10:16:56.106042;17200f09;19;19;19;20;10000;10003;7870;0;2070bff;7064c0;800000;bc2;3;38000;0;1;1;0;65464;65472;2;1;79;1710
10:16:57.096044;17200f09;20;20;20;21;10000;10003;7870;0;20702df;709098;800000;2a2;3;38000;0;1;1;0;65464;65472;2;1;79;1710
10:16:58.081045;17200f09;21;21;21;22;10000;10003;7870;0;20707ab;70bc6f;800000;76e;3;38000;0;1;1;0;65464;65472;2;1;79;1710
10:16:59.071047;17200f09;22;22;22;23;10000;10003;7870;0;2070c77;70e846;800000;c3a;3;38000;0;1;1;0;65464;65472;2;1;79;1710
10:17:00.056048;17200f09;23;23;23;24;10000;10003;7870;0;2070357;71141e;800000;31a;3;38000;0;1;1;0;65464;65472;2;1;79;1710
10:17:01.046049;17200f09;24;24;24;25;10000;10003;7870;0;2070823;713ff5;800000;7e6;3;38000;0;1;1;0;65464;65472;2;1;79;1710
10:17:02.031051;17200f09;25;25;25;26;10000;10003;7870;0;2070cef;716bcc;800000;cb2;3;38000;0;1;1;0;65464;65472;2;1;79;1710
10:17:03.016052;17200f09;26;26;26;27;10000;10003;7870;0;20703cf;7197a4;800000;392;3;38000;0;1;1;0;65464;65472;2;1;79;1710
10:17:04.001053;17200f09;27;27;27;28;10000;10003;7870;0;207089b;71c37b;800000;85e;3;38000;0;1;1;0;65464;65472;2;1;79;1710
10:17:04.991055;17200f09;28;28;28;29;10000;10003;7870;0;2070d67;71ef52;800000;d2a;3;38000;0;1;1;0;65464;65472;2;1;79;1710
10:17:05.981056;17200f09;29;29;29;30;10000;10003;7870;0;2070447;721b2a;800000;40a;3;38000;0;1;1;0;65464;65472;2;1;79;1710
10:17:06.986058;17200f09;30;30;30;31;10000;10003;7870;0;2070913;724701;800000;8d6;3;38000;0;1;1;0;65464;65472;2;1;79;1710
10:17:07.956059;17200f09;30;30;30;31;10000;10003;7870;0;2070913;724701;800000;8d6;3;38000;0;1;1;0;65464;65472;2;1;79;1710
10:17:08.946060;17200f09;31;31;31;32;10000;10003;7870;0;20704bf;729eb0;800000;482;3;38000;0;1;1;0;65464;65472;2;1;79;1710
10:17:09.926062;17200f09;32;32;32;33;10000;10003;7870;0;207098b;72ca87;800000;94e;3;38000;0;1;1;0;65464;65472;2;1;79;1710
10:17:10.911063;17200f09;33;33;33;34;10000;10003;7870;0;207006b;72f65f;800000;2e;3;38000;0;1;1;0;65464;65472;3;1;38;1710
10:17:11.901065;17200f09;34;34;34;35;10000;10003;7870;0;2070537;732236;800000;4fa;3;38000;0;1;1;0;65464;65472;3;1;38;1710
10:17:12.891066;17200f09;35;35;35;36;10000;10003;7870;0;2070a03;734e0d;800000;9c6;3;38000;0;1;1;0;65464;65472;3;1;38;1710
10:17:13.876067;17200f09;36;36;36;37;10000;10003;7870;0;20700e3;7379e5;800000;a6;3;38000;0;1;1;0;65464;65472;3;1;38;1710
10:17:14.866069;17200f09;37;37;37;38;10000;10003;7870;0;20705af;73a5bc;800000;572;3;38000;0;1;1;0;65464;65472;3;1;38;1710
10:17:15.851070;17200f09;38;38;38;39;10000;10003;7870;0;2070a7b;73d193;800000;a3e;3;38000;0;1;1;0;65464;65472;3;1;38;1710
10:17:16.841071;17200f09;39;39;39;40;10000;10003;7870;0;207015b;73fd6b;800000;11e;3;38000;0;1;1;0;65464;65472;3;1;38;1710
10:17:17.826073;17200f09;40;40;40;41;10000;10003;7870;0;2070627;742942;800000;5ea;3;38000;0;1;1;0;65464;65472;3;1;38;1710
10:17:18.811074;17200f09;41;41;41;42;10000;10003;7870;0;2070af3;745519;800000;ab6;3;38000;0;1;1;0;65464;65472;3;1;38;1710
10:17:19.796076;17200f09;42;42;42;43;10000;10003;7870;0;20701d3;7480f1;800000;196;3;38000;0;1;1;0;65464;65472;3;1;38;1710
10:17:20.791077;17200f09;42;42;42;43;10000;10003;7870;0;20701d3;7480f1;800000;196;3;38000;0;1;1;0;65464;65472;3;1;38;1710
10:17:21.771078;17200f09;43;43;43;44;10000;10003;7870;0;207069f;74acc8;800000;662;3;38000;0;1;1;0;65464;65472;3;1;38;1710
10:17:22.761080;17200f09;45;44;44;45;10001;10003;6000;54008;2000000;0;0;1010000;0;0;0;2;2;1;65425;65425;3;1;38;1710
10:17:23.746081;17200f09;46;45;45;46;10001;10003;1870;0;207024b;750477;800000;20e;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:17:24.736082;17200f09;47;46;46;47;10001;10003;1870;0;2070717;75304e;800000;6da;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:17:25.721084;17200f09;48;47;47;48;10001;10003;1870;0;2070be3;755c25;800000;ba6;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:17:26.711085;17200f09;49;48;48;49;10001;10003;1870;0;20702c3;7587fd;800000;286;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:17:27.696087;17200f09;50;49;49;50;10001;10003;1870;0;207078f;75b3d4;800000;752;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:17:28.686088;17200f09;51;50;50;51;10001;10003;1870;0;2070c5b;75dfab;800000;c1e;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:17:29.671089;17200f09;52;51;51;52;10001;10003;1870;0;207033b;760b83;800000;2fe;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:17:30.656091;17200f09;53;52;52;53;10001;10003;1870;0;2070807;76375a;800000;7ca;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:17:31.666092;17200f09;54;53;53;54;10001;10003;1870;0;2070cd3;766331;800000;c96;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:17:32.636094;17200f09;55;54;54;55;10001;10003;1870;0;20703b3;768f09;800000;376;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:17:33.626095;17200f09;56;55;55;56;10001;10003;1870;0;207087f;76bae0;800000;842;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:17:34.606096;17200f09;57;56;56;57;10001;10003;1870;0;2070d4b;76e6b7;800000;d0e;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:17:35.596098;17200f09;58;57;57;58;10001;10003;1870;0;207042b;77128f;800000;3ee;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:17:36.581099;17200f09;59;58;58;59;10001;10003;1870;0;20708f7;773e66;800000;8ba;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:17:37.566100;17200f09;59;58;58;59;10001;10003;1870;0;20708f7;773e66;800000;8ba;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:17:38.591102;17200f09;60;59;59;60;10001;10003;1870;0;20704a3;779615;800000;466;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:17:39.546103;17200f09;61;60;60;61;10001;10003;1870;0;207096f;77c1ec;800000;932;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:17:40.531105;17200f09;62;61;61;62;10001;10003;1870;0;207004f;77edc4;800000;12;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:17:41.521106;17200f09;63;62;62;63;10001;10003;1870;0;207051b;78199b;800000;4de;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:17:42.511107;17200f09;64;63;63;64;10001;10003;1870;0;20709e7;784572;800000;9aa;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:17:43.491109;17200f09;65;64;64;65;10001;10003;1870;0;20700c7;78714a;800000;8a;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:17:44.476110;17200f09;66;65;65;66;10001;10003;1870;0;2070593;789d21;800000;556;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:17:45.471112;17200f09;67;66;66;67;10001;10003;1870;0;2070a5f;78c8f8;800000;a22;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:17:46.451113;17200f09;68;67;67;68;10001;10003;1870;0;207013f;78f4d0;800000;102;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:17:47.441114;17200f09;69;68;68;69;10001;10003;1870;0;207060b;7920a7;800000;5ce;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:17:48.426116;17200f09;70;69;69;70;10001;10003;1870;0;2070ad7;794c7e;800000;a9a;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:17:49.416117;17200f09;71;70;70;71;10001;10003;1870;0;20701b7;797856;800000;17a;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:17:50.401118;17200f09;72;71;71;72;10001;10003;1870;0;2070683;79a42d;800000;646;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:17:51.391120;17200f09;73;72;72;73;10001;10003;1870;0;2070b4f;79d004;800000;b12;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:17:52.371121;17200f09;74;73;73;74;10001;10003;1870;0;207022f;79fbdc;800000;1f2;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:17:53.361123;17200f09;75;74;74;75;10001;10003;1870;0;20706fb;7a27b3;800000;6be;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:17:54.351124;17200f09;76;75;75;76;10001;10003;1870;0;2070bc7;7a538a;800000;b8a;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:17:55.341125;17200f09;77;76;76;77;10001;10003;1870;0;20702a7;7a7f62;800000;26a;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:17:56.321127;17200f09;78;77;77;78;10001;10003;1870;0;2070773;7aab39;800000;736;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:17:57.311128;17200f09;79;78;78;79;10001;10003;1870;0;2070c3f;7ad710;800000;c02;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:17:58.296129;17200f09;80;79;79;80;10001;10003;1870;0;207031f;7b02e8;800000;2e2;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:17:59.286131;17200f09;81;80;80;81;10001;10003;1870;0;20707eb;7b2ebf;800000;7ae;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:18:00.291132;17200f09;82;81;81;82;10001;10003;1870;0;2070cb7;7b5a96;800000;c7a;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:18:01.261134;17200f09;83;82;82;83;10001;10003;1870;0;2070397;7b866e;800000;35a;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:18:02.261135;17200f09;84;83;83;84;10001;10003;1870;0;2070863;7bb245;800000;826;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:18:03.231136;17200f09;85;84;84;85;10001;10003;1870;0;2070d2f;7bde1c;800000;cf2;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:18:04.226138;17200f09;86;85;85;86;10001;10003;1870;0;207040f;7c09f4;800000;3d2;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:18:05.211139;17200f09;87;86;86;87;10001;10003;1870;0;20708db;7c35cb;800000;89e;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:18:06.196141;17200f09;87;86;86;87;10001;10003;1870;0;20708db;7c35cb;800000;89e;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:18:07.186142;17200f09;88;87;87;88;10001;10003;1870;0;2070487;7c8d7a;800000;44a;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:18:08.186143;17200f09;89;88;88;89;10001;10003;1870;0;2070953;7cb951;800000;916;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:18:09.156145;17200f09;90;89;89;90;10001;10003;1870;0;2070033;7ce529;800000;de2;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:18:10.146146;17200f09;91;90;90;91;10001;10003;1870;0;20704ff;7d1100;800000;4c2;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:18:11.131147;17200f09;92;91;91;92;10001;10003;1870;0;20709cb;7d3cd7;800000;98e;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:18:12.121149;17200f09;93;92;92;93;10001;10003;1870;0;20700ab;7d68af;800000;6e;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:18:13.106150;17200f09;94;93;93;94;10001;10003;1870;0;2070577;7d9486;800000;53a;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:18:14.091152;17200f09;95;94;94;95;10001;10003;1870;0;2070a43;7dc05d;800000;a06;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:18:15.081153;17200f09;96;95;95;96;10001;10003;1870;0;2070123;7dec35;800000;e6;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:18:16.071154;17200f09;97;96;96;97;10001;10003;1870;0;20705ef;7e180c;800000;5b2;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:18:17.056156;17200f09;98;97;97;98;10001;10003;1870;0;2070abb;7e43e3;800000;a7e;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:18:18.046157;17200f09;99;98;98;99;10001;10003;1870;0;207019b;7e6fbb;800000;15e;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:18:19.026158;17200f09;100;99;99;100;10001;10003;1870;0;2070667;7e9b92;800000;62a;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:18:20.016160;17200f09;101;100;100;101;10001;10003;1870;0;2070b33;7ec769;800000;af6;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:18:21.006161;17200f09;102;101;101;102;10001;10003;1870;0;2070213;7ef341;800000;1d6;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:18:21.991163;17200f09;103;102;102;103;10001;10003;1870;0;20706df;7f1f18;800000;6a2;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:18:22.976164;17200f09;104;103;103;104;10001;10003;1870;0;2070bab;7f4aef;800000;b6e;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:18:23.966165;17200f09;105;104;104;105;10001;10003;1870;0;207028b;7f76c7;800000;24e;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:18:24.951167;17200f09;106;105;105;106;10001;10003;1870;0;2070757;7fa29e;800000;71a;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:18:25.941168;17200f09;107;106;106;107;10001;10003;1870;0;2070c23;7fce75;800000;be6;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:18:26.926170;17200f09;108;107;107;108;10001;10003;1870;0;2070303;7ffa4d;800000;2c6;3;38000;0;2;2;1;65425;65425;3;1;38;1710
10:18:27.911171;17200f09;109;108;108;109;10001;10003;1870;0;20707cf;802624;800000;792;3;38000;0;2;2;1;65425;65425;3;1;38;1710
