10.11.2005	16:15
Strøm 3,3V  	  Strøm 2,5V	    Teller	       Sendt	        Mottatt	            Sjekk	       Sekunder	   Sendt	     Mottatt
24,21     	  21,89   	    1795806	     1000101      	1010101   	    TRUE  	       66,34  	   45     	     55        
24,17     	  21,92   	    1798388	     1001010      	10101010  	    TRUE  	       66,43  	   4A     	     AA        
20,99     	  21,79   	    1800791	     1000101      	1010101   	    TRUE  	       66,54  	   45     	     55        
20,57     	  21,94   	    1803295	     1001010      	10101010  	    TRUE  	       66,64  	   4A     	     AA        
21,22     	  21,92   	    1805755	     1000101      	1010101   	    TRUE  	       66,74  	   45     	     55        
21,74     	  21,92   	    1808295	     1001010      	10101010  	    TRUE  	       66,84  	   4A     	     AA        
21,12     	  21,84   	    1810703	     1000101      	1010101   	    TRUE  	       66,94  	   45     	     55        
24,38     	  21,84   	    1813251	     1001010      	10101010  	    TRUE  	       67,04  	   4A     	     AA        
23,70     	  21,94   	    1815669	     1000101      	1010101   	    TRUE  	       67,14  	   45     	     55        
20,71     	  21,81   	    1818158	     1001010      	10101010  	    TRUE  	       67,24  	   4A     	     AA        
23,82     	  21,98   	    1820629	     1000101      	1010101   	    TRUE  	       67,34  	   45     	     55        
24,18     	  21,83   	    1823139	     1001010      	10101010  	    TRUE  	       67,44  	   4A     	     AA        
20,67     	  21,85   	    1825616	     1000101      	1010101   	    TRUE  	       67,54  	   45     	     55        
17,50     	  21,99   	    1830001	     1001010      	10101010  	    TRUE  	       67,64  	   4A     	     AA        
20,91     	  21,92   	    1833035	     1000101      	1010101   	    TRUE  	       67,87  	   45     	     55        
17,67     	  21,94   	    1837504	     1001010      	10101010  	    TRUE  	       67,94  	   4A     	     AA        
24,16     	  22,00   	    1838292	     1000101      	1010101   	    TRUE  	       68,11  	   45     	     55        
20,77     	  21,94   	    1840553	     1001010      	10101010  	    TRUE  	       68,14  	   4A     	     AA        
24,32     	  21,84   	    1844242	     1000101      	1010101   	    TRUE  	       68,24  	   45     	     55        
20,99     	  21,89   	    1850534	     1001010      	10101010  	    TRUE  	       68,48  	   4A     	     AA        
20,81     	  21,93   	    1855552	     1000101      	1010101   	    TRUE  	       68,64  	   45     	     55        
20,59     	  21,99   	    1857934	     1001010      	10101010  	    TRUE  	       68,87  	   4A     	     AA        
18,22     	  21,84   	    1862895	     1000101      	1010101   	    TRUE  	       68,94  	   45     	     55        
20,77     	  21,94   	    1869535	     1001010      	10101010  	    TRUE  	       69,24  	   4A     	     AA        
20,76     	  21,89   	    1872363	     1000101      	1010101   	    TRUE  	       69,41  	   45     	     55        
21,27     	  21,81   	    1875557	     1001010      	10101010  	    TRUE  	       69,52  	   4A     	     AA        
17,49     	  21,84   	    1879913	     1000101      	1010101   	    TRUE  	       69,64  	   45     	     55        
21,05     	  21,93   	    1882920	     1001010      	10101010  	    TRUE  	       69,85  	   4A     	     AA        
21,78     	  21,92   	    1885500	     1000101      	1010101   	    TRUE  	       69,93  	   45     	     55        
20,75     	  21,98   	    1887968	     1001010      	10101010  	    TRUE  	       70,03  	   4A     	     AA        
24,14     	  21,84   	    1890495	     1000101      	1010101   	    TRUE  	       70,13  	   45     	     55        
21,40     	  21,84   	    1894705	     1001010      	10101010  	    TRUE  	       70,27  	   4A     	     AA        
21,27     	  21,87   	    1895742	     1000101      	1010101   	    TRUE  	       70,39  	   45     	     55        
23,80     	  21,84   	    1898244	     1001010      	10101010  	    TRUE  	       70,43  	   4A     	     AA        
20,90     	  21,78   	    1900951	     1000101      	1010101   	    TRUE  	       70,53  	   45     	     55        
22,45     	  21,89   	    1906274	     1001010      	10101010  	    TRUE  	       70,66  	   4A     	     AA        
21,15     	  21,98   	    1909961	     1000101      	1010101   	    TRUE  	       70,87  	   45     	     55        
23,54     	  21,93   	    1913803	     1001010      	10101010  	    TRUE  	       71,02  	   4A     	     AA        
23,71     	  21,85   	    1916347	     1000101      	1010101   	    TRUE  	       71,13  	   45     	     55        
23,56     	  21,84   	    1923196	     1001010      	10101010  	    TRUE  	       71,23  	   4A     	     AA        
23,51     	  21,84   	    1924043	     1000101      	1010101   	    TRUE  	       71,50  	   45     	     55        
20,56     	  21,84   	    1927193	     1001010      	10101010  	    TRUE  	       71,59  	   4A     	     AA        
18,05     	  21,89   	    1930825	     1000101      	1010101   	    TRUE  	       71,66  	   45     	     55        
21,10     	  21,83   	    1934282	     1001010      	10101010  	    TRUE  	       71,83  	   4A     	     AA        
21,37     	  21,81   	    1936757	     1000101      	1010101   	    TRUE  	       71,93  	   45     	     55        
24,13     	  21,85   	    1939469	     1001010      	10101010  	    TRUE  	       72,03  	   4A     	     AA        
23,72     	  21,98   	    1942303	     1000101      	1010101   	    TRUE  	       72,14  	   45     	     55        
23,74     	  21,84   	    1945130	     1001010      	10101010  	    TRUE  	       72,25  	   4A     	     AA        
23,91     	  21,92   	    1947982	     1000101      	1010101   	    TRUE  	       72,37  	   45     	     55        
23,47     	  21,89   	    1950800	     1001010      	10101010  	    TRUE  	       72,48  	   4A     	     AA        
20,76     	  21,89   	    1952748	     1000101      	1010101   	    TRUE  	       72,59  	   45     	     55        
20,73     	  21,81   	    1954666	     1001010      	10101010  	    TRUE  	       72,65  	   4A     	     AA        
21,09     	  21,87   	    1957142	     1000101      	1010101   	    TRUE  	       72,74  	   45     	     55        
20,98     	  21,95   	    1961262	     1001010      	10101010  	    TRUE  	       72,86  	   4A     	     AA        
23,58     	  21,81   	    1966723	     1000101      	1010101   	    TRUE  	       73,03  	   45     	     55        
24,07     	  21,75   	    1969766	     1001010      	10101010  	    TRUE  	       73,24  	   4A     	     AA        
23,96     	  21,88   	    1972281	     1000101      	1010101   	    TRUE  	       73,34  	   45     	     55        
23,82     	  21,81   	    1974852	     1001010      	10101010  	    TRUE  	       73,44  	   4A     	     AA        
20,71     	  21,79   	    1977391	     1000101      	1010101   	    TRUE  	       73,54  	   45     	     55        
20,86     	  21,89   	    1979940	     1001010      	10101010  	    TRUE  	       73,64  	   4A     	     AA        
21,03     	  21,90   	    1983200	     1000101      	1010101   	    TRUE  	       73,74  	   45     	     55        
21,89     	  21,84   	    1984986	     1001010      	10101010  	    TRUE  	       73,87  	   4A     	     AA        
20,51     	  21,92   	    1987407	     1000101      	1010101   	    TRUE  	       73,94  	   45     	     55        
23,81     	  21,89   	    1990017	     1001010      	10101010  	    TRUE  	       74,04  	   4A     	     AA        
23,81     	  21,80   	    1992457	     1000101      	1010101   	    TRUE  	       74,14  	   45     	     55        
23,80     	  21,81   	    1994993	     1001010      	10101010  	    TRUE  	       74,24  	   4A     	     AA        
23,48     	  21,94   	    1997431	     1000101      	1010101   	    TRUE  	       74,34  	   45     	     55        
23,61     	  21,75   	    1999924	     1001010      	10101010  	    TRUE  	       74,44  	   4A     	     AA        
20,48     	  21,92   	    2002440	     1000101      	1010101   	    TRUE  	       74,54  	   45     	     55        
20,77     	  21,79   	    2005722	     1001010      	10101010  	    TRUE  	       74,64  	   4A     	     AA        
20,65     	  21,90   	    2010152	     1000101      	1010101   	    TRUE  	       74,81  	   45     	     55        
21,01     	  21,95   	    2012312	     1001010      	10101010  	    TRUE  	       74,95  	   4A     	     AA        
23,93     	  21,84   	    2014747	     1000101      	1010101   	    TRUE  	       75,04  	   45     	     55        
24,04     	  21,79   	    2017270	     1001010      	10101010  	    TRUE  	       75,14  	   4A     	     AA        
23,49     	  21,84   	    2019795	     1000101      	1010101   	    TRUE  	       75,24  	   45     	     55        
23,52     	  21,83   	    2022292	     1001010      	10101010  	    TRUE  	       75,34  	   4A     	     AA        
23,58     	  21,92   	    2024795	     1000101      	1010101   	    TRUE  	       75,43  	   45     	     55        
20,91     	  21,79   	    2027242	     1001010      	10101010  	    TRUE  	       75,54  	   4A     	     AA        
20,91     	  21,84   	    2029684	     1000101      	1010101   	    TRUE  	       75,64  	   45     	     55        
20,76     	  21,92   	    2032669	     1001010      	10101010  	    TRUE  	       75,74  	   4A     	     AA        
20,95     	  21,94   	    2037643	     1000101      	1010101   	    TRUE  	       75,88  	   45     	     55        
23,67     	  21,79   	    2039543	     1001010      	10101010  	    TRUE  	       76,06  	   4A     	     AA        
23,70     	  21,74   	    2042072	     1000101      	1010101   	    TRUE  	       76,14  	   45     	     55        
23,71     	  21,95   	    2044453	     1001010      	10101010  	    TRUE  	       76,24  	   4A     	     AA        
23,96     	  21,81   	    2046961	     1000101      	1010101   	    TRUE  	       76,34  	   45     	     55        
23,47     	  21,84   	    2049290	     1001010      	10101010  	    TRUE  	       76,43  	   4A     	     AA        
21,01     	  21,89   	    2051857	     1000101      	1010101   	    TRUE  	       76,53  	   45     	     55        
20,87     	  21,98   	    2054250	     1001010      	10101010  	    TRUE  	       76,64  	   4A     	     AA        
20,93     	  21,97   	    2057758	     1000101      	1010101   	    TRUE  	       76,73  	   45     	     55        
20,71     	  21,90   	    2059317	     1001010      	10101010  	    TRUE  	       76,87  	   4A     	     AA        
20,73     	  21,89   	    2061878	     1000101      	1010101   	    TRUE  	       76,93  	   45     	     55        
24,07     	  21,89   	    2064403	     1001010      	10101010  	    TRUE  	       77,03  	   4A     	     AA        
24,08     	  21,80   	    2067048	     1000101      	1010101   	    TRUE  	       77,13  	   45     	     55        
23,48     	  21,87   	    2069460	     1001010      	10101010  	    TRUE  	       77,23  	   4A     	     AA        
23,74     	  21,79   	    2072016	     1000101      	1010101   	    TRUE  	       77,33  	   45     	     55        
20,85     	  21,88   	    2079251	     1001010      	10101010  	    TRUE  	       77,43  	   4A     	     AA        
21,18     	  21,92   	    2082075	     1000101      	1010101   	    TRUE  	       77,74  	   45     	     55        
21,08     	  21,80   	    2084126	     1001010      	10101010  	    TRUE  	       77,86  	   4A     	     AA        
20,79     	  21,85   	    2086583	     1000101      	1010101   	    TRUE  	       77,93  	   45     	     55        
24,17     	  21,84   	    2089055	     1001010      	10101010  	    TRUE  	       78,03  	   4A     	     AA        
23,91     	  21,83   	    2091601	     1000101      	1010101   	    TRUE  	       78,13  	   45     	     55        
23,88     	  21,69   	    2094093	     1001010      	10101010  	    TRUE  	       78,23  	   4A     	     AA        
23,43     	  21,76   	    2096958	     1000101      	1010101   	    TRUE  	       78,35  	   45     	     55        
23,56     	  21,90   	    2099861	     1001010      	10101010  	    TRUE  	       78,47  	   4A     	     AA        
21,94     	  21,98   	    2102841	     1000101      	1010101   	    TRUE  	       78,57  	   45     	     55        
20,91     	  21,98   	    2103997	     1001010      	10101010  	    TRUE  	       78,68  	   4A     	     AA        
20,67     	  21,99   	    2107517	     1000101      	1010101   	    TRUE  	       78,74  	   45     	     55        
17,41     	  21,93   	    2110866	     1001010      	10101010  	    TRUE  	       78,90  	   4A     	     AA        
17,90     	  21,93   	    2113513	     1000101      	1010101   	    TRUE  	       79,01  	   45     	     55        
23,94     	  21,89   	    2116670	     1001010      	10101010  	    TRUE  	       79,12  	   4A     	     AA        
23,96     	  21,78   	    2119585	     1000101      	1010101   	    TRUE  	       79,26  	   45     	     55        
23,99     	  21,93   	    2122543	     1001010      	10101010  	    TRUE  	       79,36  	   4A     	     AA        
23,48     	  21,90   	    2123652	     1000101      	1010101   	    TRUE  	       79,48  	   45     	     55        
20,71     	  21,89   	    2127260	     1001010      	10101010  	    TRUE  	       79,53  	   4A     	     AA        
20,52     	  21,78   	    2128675	     1000101      	1010101   	    TRUE  	       79,70  	   45     	     55        
20,81     	  21,95   	    2131331	     1001010      	10101010  	    TRUE  	       79,76  	   4A     	     AA        
20,96     	  21,93   	    2133549	     1000101      	1010101   	    TRUE  	       79,86  	   45     	     55        
20,49     	  21,84   	    2136454	     1001010      	10101010  	    TRUE  	       79,95  	   4A     	     AA        
23,79     	  21,90   	    2139304	     1000101      	1010101   	    TRUE  	       80,07  	   45     	     55        
23,54     	  21,80   	    2141192	     1001010      	10101010  	    TRUE  	       80,18  	   4A     	     AA        
23,88     	  21,92   	    2144940	     1000101      	1010101   	    TRUE  	       80,28  	   45     	     55        
20,43     	  21,97   	    2147331	     1001010      	10101010  	    TRUE  	       80,41  	   4A     	     AA        
23,91     	  21,88   	    2148540	     1000101      	1010101   	    TRUE  	       80,52  	   45     	     55        
20,68     	  21,84   	    2150552	     1001010      	10101010  	    TRUE  	       80,57  	   4A     	     AA        
20,98     	  21,93   	    2153152	     1000101      	1010101   	    TRUE  	       80,65  	   45     	     55        
21,18     	  22,03   	    2156341	     1001010      	10101010  	    TRUE  	       80,76  	   4A     	     AA        
20,82     	  22,03   	    2157701	     1000101      	1010101   	    TRUE  	       80,89  	   45     	     55        
20,71     	  21,89   	    2160454	     1001010      	10101010  	    TRUE  	       80,95  	   4A     	     AA        
23,66     	  21,84   	    2162858	     1000101      	1010101   	    TRUE  	       81,08  	   45     	     55        
23,84     	  21,89   	    2164887	     1001010      	10101010  	    TRUE  	       81,15  	   4A     	     AA        
23,44     	  21,89   	    2167724	     1000101      	1010101   	    TRUE  	       81,24  	   45     	     55        
24,10     	  21,84   	    2170693	     1001010      	10101010  	    TRUE  	       81,37  	   4A     	     AA        
20,77     	  21,93   	    2173648	     1000101      	1010101   	    TRUE  	       81,47  	   45     	     55        
20,67     	  21,85   	    2174821	     1001010      	10101010  	    TRUE  	       81,59  	   4A     	     AA        
20,67     	  21,94   	    2177996	     1000101      	1010101   	    TRUE  	       81,67  	   45     	     55        
21,22     	  22,00   	    2179515	     1001010      	10101010  	    TRUE  	       81,81  	   4A     	     AA        
20,87     	  21,88   	    2182259	     1000101      	1010101   	    TRUE  	       81,85  	   45     	     55        
21,64     	  21,94   	    2185016	     1001010      	10101010  	    TRUE  	       81,96  	   4A     	     AA        
23,81     	  21,89   	    2187963	     1000101      	1010101   	    TRUE  	       82,06  	   45     	     55        
23,77     	  22,02   	    2189835	     1001010      	10101010  	    TRUE  	       82,18  	   4A     	     AA        
24,18     	  21,98   	    2192461	     1000101      	1010101   	    TRUE  	       82,27  	   45     	     55        
23,47     	  21,89   	    2194493	     1001010      	10101010  	    TRUE  	       82,37  	   4A     	     AA        
24,08     	  21,88   	    2196693	     1000101      	1010101   	    TRUE  	       82,46  	   45     	     55        
20,68     	  21,78   	    2199382	     1001010      	10101010  	    TRUE  	       82,54  	   4A     	     AA        
21,04     	  21,95   	    2202182	     1000101      	1010101   	    TRUE  	       82,67  	   45     	     55        
17,41     	  21,97   	    2205141	     1001010      	10101010  	    TRUE  	       82,77  	   4A     	     AA        
20,62     	  21,84   	    2206337	     1000101      	1010101   	    TRUE  	       82,89  	   45     	     55        
20,96     	  22,03   	    2208828	     1001010      	10101010  	    TRUE  	       82,96  	   4A     	     AA        
23,77     	  21,95   	    2210876	     1000101      	1010101   	    TRUE  	       83,06  	   45     	     55        
24,17     	  21,90   	    2213523	     1001010      	10101010  	    TRUE  	       83,14  	   4A     	     AA        
23,93     	  21,84   	    2216359	     1000101      	1010101   	    TRUE  	       83,25  	   45     	     55        
20,70     	  21,88   	    2219331	     1001010      	10101010  	    TRUE  	       83,37  	   4A     	     AA        
24,02     	  21,93   	    2220585	     1000101      	1010101   	    TRUE  	       83,49  	   45     	     55        
21,05     	  21,79   	    2223745	     1001010      	10101010  	    TRUE  	       83,54  	   4A     	     AA        
20,82     	  21,92   	    2225422	     1000101      	1010101   	    TRUE  	       83,68  	   45     	     55        
21,65     	  21,84   	    2227885	     1001010      	10101010  	    TRUE  	       83,73  	   4A     	     AA        
20,63     	  21,97   	    2230275	     1000101      	1010101   	    TRUE  	       83,83  	   45     	     55        
20,54     	  21,84   	    2233186	     1001010      	10101010  	    TRUE  	       83,95  	   4A     	     AA        
23,41     	  21,93   	    2236257	     1000101      	1010101   	    TRUE  	       84,05  	   45     	     55        
23,96     	  21,79   	    2238599	     1001010      	10101010  	    TRUE  	       84,17  	   4A     	     AA        
24,13     	  21,97   	    2240797	     1000101      	1010101   	    TRUE  	       84,28  	   45     	     55        
23,84     	  21,95   	    2243072	     1001010      	10101010  	    TRUE  	       84,39  	   4A     	     AA        
24,49     	  21,99   	    2245229	     1000101      	1010101   	    TRUE  	       84,47  	   45     	     55        
20,54     	  21,83   	    2248146	     1001010      	10101010  	    TRUE  	       84,55  	   4A     	     AA        
21,42     	  21,84   	    2251295	     1000101      	1010101   	    TRUE  	       84,67  	   45     	     55        
21,03     	  22,04   	    2252685	     1001010      	10101010  	    TRUE  	       84,78  	   4A     	     AA        
20,85     	  21,98   	    2255538	     1000101      	1010101   	    TRUE  	       84,85  	   45     	     55        
20,40     	  21,97   	    2258947	     1001010      	10101010  	    TRUE  	       84,98  	   4A     	     AA        
23,90     	  21,93   	    2260644	     1000101      	1010101   	    TRUE  	       85,11  	   45     	     55        
23,95     	  21,89   	    2262718	     1001010      	10101010  	    TRUE  	       85,17  	   4A     	     AA        
23,80     	  21,89   	    2265427	     1000101      	1010101   	    TRUE  	       85,25  	   45     	     55        
20,35     	  21,95   	    2268552	     1001010      	10101010  	    TRUE  	       85,36  	   4A     	     AA        
24,45     	  21,94   	    2269673	     1000101      	1010101   	    TRUE  	       85,48  	   45     	     55        
20,72     	  21,92   	    2272977	     1001010      	10101010  	    TRUE  	       85,54  	   4A     	     AA        
20,82     	  21,85   	    2274949	     1000101      	1010101   	    TRUE  	       85,68  	   45     	     55        
21,40     	  22,03   	    2277153	     1001010      	10101010  	    TRUE  	       85,76  	   4A     	     AA        
20,79     	  21,99   	    2279955	     1000101      	1010101   	    TRUE  	       85,84  	   45     	     55        
21,06     	  21,92   	    2282898	     1001010      	10101010  	    TRUE  	       85,94  	   4A     	     AA        
23,61     	  22,08   	    2285858	     1000101      	1010101   	    TRUE  	       86,06  	   45     	     55        
23,91     	  22,02   	    2287080	     1001010      	10101010  	    TRUE  	       86,18  	   4A     	     AA        
23,82     	  21,85   	    2290651	     1000101      	1010101   	    TRUE  	       86,24  	   45     	     55        
23,79     	  21,89   	    2292022	     1001010      	10101010  	    TRUE  	       86,40  	   4A     	     AA        
23,57     	  21,87   	    2294573	     1000101      	1010101   	    TRUE  	       86,43  	   45     	     55        
21,06     	  21,93   	    2297098	     1001010      	10101010  	    TRUE  	       86,53  	   4A     	     AA        
21,09     	  21,79   	    2299624	     1000101      	1010101   	    TRUE  	       86,63  	   45     	     55        
20,62     	  21,85   	    2302851	     1001010      	10101010  	    TRUE  	       86,74  	   4A     	     AA        
20,75     	  21,93   	    2305789	     1000101      	1010101   	    TRUE  	       86,86  	   45     	     55        
20,52     	  21,98   	    2307082	     1001010      	10101010  	    TRUE  	       86,99  	   4A     	     AA        
23,72     	  21,98   	    2310437	     1000101      	1010101   	    TRUE  	       87,07  	   45     	     55        
23,71     	  21,85   	    2312590	     1001010      	10101010  	    TRUE  	       87,20  	   4A     	     AA        
23,42     	  21,84   	    2314920	     1000101      	1010101   	    TRUE  	       87,26  	   45     	     55        
23,88     	  21,81   	    2317766	     1001010      	10101010  	    TRUE  	       87,36  	   4A     	     AA        
23,81     	  21,88   	    2320614	     1000101      	1010101   	    TRUE  	       87,48  	   45     	     55        
21,36     	  22,00   	    2323697	     1001010      	10101010  	    TRUE  	       87,58  	   4A     	     AA        
20,91     	  21,92   	    2324927	     1000101      	1010101   	    TRUE  	       87,70  	   45     	     55        
20,82     	  21,89   	    2327530	     1001010      	10101010  	    TRUE  	       87,75  	   4A     	     AA        
22,04     	  21,93   	    2331306	     1000101      	1010101   	    TRUE  	       87,88  	   45     	     55        
21,01     	  21,80   	    2332921	     1001010      	10101010  	    TRUE  	       88,01  	   4A     	     AA        
23,74     	  21,98   	    2334940	     1000101      	1010101   	    TRUE  	       88,10  	   45     	     55        
24,07     	  21,89   	    2337046	     1001010      	10101010  	    TRUE  	       88,16  	   4A     	     AA        
23,98     	  21,84   	    2339925	     1000101      	1010101   	    TRUE  	       88,25  	   45     	     55        
23,80     	  21,89   	    2342825	     1001010      	10101010  	    TRUE  	       88,35  	   4A     	     AA        
23,86     	  21,90   	    2345715	     1000101      	1010101   	    TRUE  	       88,47  	   45     	     55        
20,98     	  21,85   	    2346833	     1001010      	10101010  	    TRUE  	       88,59  	   4A     	     AA        
21,70     	  21,84   	    2350407	     1000101      	1010101   	    TRUE  	       88,64  	   45     	     55        
20,54     	  21,88   	    2351693	     1001010      	10101010  	    TRUE  	       88,81  	   4A     	     AA        
21,23     	  21,84   	    2354137	     1000101      	1010101   	    TRUE  	       88,84  	   45     	     55        
21,12     	  21,84   	    2356612	     1001010      	10101010  	    TRUE  	       88,94  	   4A     	     AA        
23,80     	  21,94   	    2359052	     1000101      	1010101   	    TRUE  	       89,04  	   45     	     55        
23,47     	  21,85   	    2361523	     1001010      	10101010  	    TRUE  	       89,14  	   4A     	     AA        
23,86     	  21,84   	    2363876	     1000101      	1010101   	    TRUE  	       89,24  	   45     	     55        
24,03     	  21,73   	    2366328	     1001010      	10101010  	    TRUE  	       89,34  	   4A     	     AA        
23,96     	  21,89   	    2368779	     1000101      	1010101   	    TRUE  	       89,44  	   45     	     55        
20,67     	  21,78   	    2371343	     1001010      	10101010  	    TRUE  	       89,54  	   4A     	     AA        
21,08     	  21,93   	    2374456	     1000101      	1010101   	    TRUE  	       89,64  	   45     	     55        
20,98     	  21,99   	    2377031	     1001010      	10101010  	    TRUE  	       89,78  	   4A     	     AA        
21,01     	  22,03   	    2379816	     1000101      	1010101   	    TRUE  	       89,89  	   45     	     55        
20,86     	  21,95   	    2381056	     1001010      	10101010  	    TRUE  	       89,99  	   4A     	     AA        
24,13     	  21,99   	    2384184	     1000101      	1010101   	    TRUE  	       90,05  	   45     	     55        
23,30     	  21,85   	    2385950	     1001010      	10101010  	    TRUE  	       90,19  	   4A     	     AA        
23,94     	  21,87   	    2388673	     1000101      	1010101   	    TRUE  	       90,25  	   45     	     55        
23,88     	  21,78   	    2390954	     1001010      	10101010  	    TRUE  	       90,35  	   4A     	     AA        
23,96     	  21,89   	    2393707	     1000101      	1010101   	    TRUE  	       90,46  	   45     	     55        
20,58     	  21,94   	    2396667	     1001010      	10101010  	    TRUE  	       90,56  	   4A     	     AA        
20,82     	  21,93   	    2398540	     1000101      	1010101   	    TRUE  	       90,68  	   45     	     55        
21,62     	  22,04   	    2401437	     1001010      	10101010  	    TRUE  	       90,78  	   4A     	     AA        
20,59     	  21,95   	    2404132	     1000101      	1010101   	    TRUE  	       90,90  	   45     	     55        
20,85     	  21,94   	    2405300	     1001010      	10101010  	    TRUE  	       91,01  	   4A     	     AA        
23,51     	  21,89   	    2407735	     1000101      	1010101   	    TRUE  	       91,04  	   45     	     55        
23,76     	  21,83   	    2410721	     1001010      	10101010  	    TRUE  	       91,15  	   4A     	     AA        
23,57     	  21,83   	    2413556	     1000101      	1010101   	    TRUE  	       91,25  	   45     	     55        
24,00     	  21,95   	    2416500	     1001010      	10101010  	    TRUE  	       91,37  	   4A     	     AA        
23,63     	  21,90   	    2417744	     1000101      	1010101   	    TRUE  	       91,49  	   45     	     55        
20,93     	  21,90   	    2420829	     1001010      	10101010  	    TRUE  	       91,55  	   4A     	     AA        
20,72     	  22,02   	    2422581	     1000101      	1010101   	    TRUE  	       91,67  	   45     	     55        
21,59     	  21,87   	    2425738	     1001010      	10101010  	    TRUE  	       91,75  	   4A     	     AA        
20,62     	  21,98   	    2427722	     1000101      	1010101   	    TRUE  	       91,87  	   45     	     55        
20,99     	  22,03   	    2430534	     1001010      	10101010  	    TRUE  	       91,95  	   4A     	     AA        
23,63     	  22,04   	    2433544	     1000101      	1010101   	    TRUE  	       92,07  	   45     	     55        
23,57     	  21,89   	    2434766	     1001010      	10101010  	    TRUE  	       92,19  	   4A     	     AA        
23,98     	  21,84   	    2438412	     1000101      	1010101   	    TRUE  	       92,26  	   45     	     55        
23,47     	  21,81   	    2440156	     1001010      	10101010  	    TRUE  	       92,40  	   4A     	     AA        
23,51     	  21,79   	    2442268	     1000101      	1010101   	    TRUE  	       92,45  	   45     	     55        
20,77     	  21,83   	    2445030	     1001010      	10101010  	    TRUE  	       92,55  	   4A     	     AA        
20,96     	  21,98   	    2447965	     1000101      	1010101   	    TRUE  	       92,67  	   45     	     55        
21,01     	  21,89   	    2450766	     1001010      	10101010  	    TRUE  	       92,77  	   4A     	     AA        
20,47     	  21,90   	    2451940	     1000101      	1010101   	    TRUE  	       92,89  	   45     	     55        
20,86     	  21,93   	    2454462	     1001010      	10101010  	    TRUE  	       92,95  	   4A     	     AA        
24,32     	  21,93   	    2456544	     1000101      	1010101   	    TRUE  	       93,06  	   45     	     55        
23,93     	  21,78   	    2459278	     1001010      	10101010  	    TRUE  	       93,15  	   4A     	     AA        
24,35     	  21,88   	    2462218	     1000101      	1010101   	    TRUE  	       93,26  	   45     	     55        
23,94     	  21,83   	    2465132	     1001010      	10101010  	    TRUE  	       93,36  	   4A     	     AA        
23,47     	  21,84   	    2466436	     1000101      	1010101   	    TRUE  	       93,49  	   45     	     55        
21,27     	  21,94   	    2469212	     1001010      	10101010  	    TRUE  	       93,55  	   4A     	     AA        
20,59     	  21,89   	    2471343	     1000101      	1010101   	    TRUE  	       93,66  	   45     	     55        
20,93     	  21,89   	    2474335	     1001010      	10101010  	    TRUE  	       93,76  	   4A     	     AA        
21,03     	  21,93   	    2477287	     1000101      	1010101   	    TRUE  	       93,86  	   45     	     55        
20,81     	  22,03   	    2478679	     1001010      	10101010  	    TRUE  	       93,97  	   4A     	     AA        
24,03     	  21,99   	    2482508	     1000101      	1010101   	    TRUE  	       94,05  	   45     	     55        
23,41     	  21,89   	    2483808	     1001010      	10101010  	    TRUE  	       94,20  	   4A     	     AA        
23,63     	  21,78   	    2487382	     1000101      	1010101   	    TRUE  	       94,24  	   45     	     55        
23,93     	  21,93   	    2489038	     1001010      	10101010  	    TRUE  	       94,40  	   4A     	     AA        
24,02     	  21,87   	    2491420	     1000101      	1010101   	    TRUE  	       94,47  	   45     	     55        
20,94     	  21,78   	    2494389	     1001010      	10101010  	    TRUE  	       94,54  	   4A     	     AA        
17,57     	  21,94   	    2497646	     1000101      	1010101   	    TRUE  	       94,68  	   45     	     55        
20,65     	  21,93   	    2498954	     1001010      	10101010  	    TRUE  	       94,79  	   4A     	     AA        
20,95     	  21,94   	    2502208	     1000101      	1010101   	    TRUE  	       94,86  	   45     	     55        
20,59     	  21,84   	    2503961	     1001010      	10101010  	    TRUE  	       94,99  	   4A     	     AA        
23,96     	  21,92   	    2506718	     1000101      	1010101   	    TRUE  	       95,06  	   45     	     55        
23,67     	  21,84   	    2508847	     1001010      	10101010  	    TRUE  	       95,17  	   4A     	     AA        
23,51     	  21,89   	    2511612	     1000101      	1010101   	    TRUE  	       95,26  	   45     	     55        
23,84     	  21,98   	    2514631	     1001010      	10101010  	    TRUE  	       95,36  	   4A     	     AA        
23,56     	  21,93   	    2515971	     1000101      	1010101   	    TRUE  	       95,48  	   45     	     55        
21,28     	  21,95   	    2519179	     1001010      	10101010  	    TRUE  	       95,55  	   4A     	     AA        
20,82     	  21,89   	    2520953	     1000101      	1010101   	    TRUE  	       95,68  	   45     	     55        
20,91     	  21,81   	    2523665	     1001010      	10101010  	    TRUE  	       95,74  	   4A     	     AA        
21,31     	  21,92   	    2526189	     1000101      	1010101   	    TRUE  	       95,85  	   45     	     55        
21,01     	  22,09   	    2529058	     1001010      	10101010  	    TRUE  	       95,97  	   4A     	     AA        
23,61     	  21,93   	    2531889	     1000101      	1010101   	    TRUE  	       96,07  	   45     	     55        
23,88     	  21,93   	    2533042	     1001010      	10101010  	    TRUE  	       96,19  	   4A     	     AA        
23,72     	  22,02   	    2535814	     1000101      	1010101   	    TRUE  	       96,25  	   45     	     55        
23,81     	  21,85   	    2537896	     1001010      	10101010  	    TRUE  	       96,38  	   4A     	     AA        
24,04     	  21,78   	    2540330	     1000101      	1010101   	    TRUE  	       96,44  	   45     	     55        
20,51     	  21,88   	    2542869	     1001010      	10101010  	    TRUE  	       96,54  	   4A     	     AA        
