10.11.2005	12:15
Strøm 3,3V  	  Strøm 2,5V	    Teller	       Sendt	        Mottatt	            Sjekk	       Sekunder	   Sendt	     Mottatt
21,69     	  20,63   	    283479 	      1001010      	10101010  	    TRUE  	       162,10 	   4A     	     AA        
21,41     	  20,62   	    283632 	      1000101      	1010101   	    TRUE  	       162,20 	   45     	     55        
22,23     	  20,54   	    283813 	      1001010      	10101010  	    TRUE  	       162,28 	   4A     	     AA        
21,09     	  20,82   	    284028 	      1000101      	1010101   	    TRUE  	       162,40 	   45     	     55        
24,12     	  20,73   	    284176 	      1001010      	10101010  	    TRUE  	       162,52 	   4A     	     AA        
24,49     	  20,39   	    284347 	      1000101      	1010101   	    TRUE  	       162,58 	   45     	     55        
25,20     	  20,45   	    284514 	      1001010      	10101010  	    TRUE  	       162,68 	   4A     	     AA        
24,79     	  20,47   	    284680 	      1000101      	1010101   	    TRUE  	       162,78 	   45     	     55        
25,35     	  20,42   	    284857 	      1001010      	10101010  	    TRUE  	       162,88 	   4A     	     AA        
21,74     	  20,42   	    285039 	      1000101      	1010101   	    TRUE  	       162,98 	   45     	     55        
22,15     	  20,68   	    285239 	      1001010      	10101010  	    TRUE  	       163,08 	   4A     	     AA        
21,93     	  20,57   	    285482 	      1000101      	1010101   	    TRUE  	       163,18 	   45     	     55        
18,84     	  20,59   	    285666 	      1001010      	10101010  	    TRUE  	       163,36 	   4A     	     AA        
21,06     	  20,61   	    285811 	      1000101      	1010101   	    TRUE  	       163,43 	   45     	     55        
25,40     	  20,71   	    285959 	      1001010      	10101010  	    TRUE  	       163,52 	   4A     	     AA        
24,65     	  20,57   	    286146 	      1000101      	1010101   	    TRUE  	       163,61 	   45     	     55        
24,52     	  20,67   	    286271 	      1001010      	10101010  	    TRUE  	       163,71 	   4A     	     AA        
24,23     	  20,58   	    286480 	      1000101      	1010101   	    TRUE  	       163,79 	   45     	     55        
24,10     	  20,59   	    286659 	      1001010      	10101010  	    TRUE  	       163,92 	   4A     	     AA        
21,97     	  20,43   	    286806 	      1000101      	1010101   	    TRUE  	       163,99 	   45     	     55        
22,29     	  20,61   	    287006 	      1001010      	10101010  	    TRUE  	       164,09 	   4A     	     AA        
20,98     	  20,62   	    287234 	      1000101      	1010101   	    TRUE  	       164,19 	   45     	     55        
21,64     	  20,62   	    287393 	      1001010      	10101010  	    TRUE  	       164,34 	   4A     	     AA        
21,13     	  20,80   	    287610 	      1000101      	1010101   	    TRUE  	       164,42 	   45     	     55        
25,35     	  20,82   	    287731 	      1001010      	10101010  	    TRUE  	       164,54 	   4A     	     AA        
25,39     	  20,35   	    287881 	      1000101      	1010101   	    TRUE  	       164,59 	   45     	     55        
24,52     	  20,61   	    288113 	      1001010      	10101010  	    TRUE  	       164,69 	   4A     	     AA        
25,06     	  20,62   	    288301 	      1000101      	1010101   	    TRUE  	       164,81 	   45     	     55        
24,05     	  20,56   	    288453 	      1001010      	10101010  	    TRUE  	       164,92 	   4A     	     AA        
22,25     	  20,57   	    288645 	      1000101      	1010101   	    TRUE  	       165,03 	   45     	     55        
20,93     	  20,92   	    288802 	      1001010      	10101010  	    TRUE  	       165,14 	   4A     	     AA        
21,61     	  20,81   	    289054 	      1000101      	1010101   	    TRUE  	       165,22 	   45     	     55        
21,01     	  20,59   	    289109 	      1001010      	10101010  	    TRUE  	       165,36 	   4A     	     AA        
22,18     	  20,56   	    289266 	      1000101      	1010101   	    TRUE  	       165,39 	   45     	     55        
24,28     	  20,67   	    289441 	      1001010      	10101010  	    TRUE  	       165,49 	   4A     	     AA        
24,14     	  20,47   	    289602 	      1000101      	1010101   	    TRUE  	       165,59 	   45     	     55        
24,69     	  20,52   	    289776 	      1001010      	10101010  	    TRUE  	       165,69 	   4A     	     AA        
25,22     	  20,49   	    289945 	      1000101      	1010101   	    TRUE  	       165,79 	   45     	     55        
24,51     	  20,56   	    290134 	      1001010      	10101010  	    TRUE  	       165,89 	   4A     	     AA        
21,36     	  20,40   	    290331 	      1000101      	1010101   	    TRUE  	       165,99 	   45     	     55        
21,64     	  20,72   	    290495 	      1001010      	10101010  	    TRUE  	       166,09 	   4A     	     AA        
22,29     	  20,67   	    290769 	      1000101      	1010101   	    TRUE  	       166,19 	   45     	     55        
22,11     	  20,72   	    290907 	      1001010      	10101010  	    TRUE  	       166,35 	   4A     	     AA        
22,17     	  20,73   	    291035 	      1000101      	1010101   	    TRUE  	       166,43 	   45     	     55        
24,92     	  20,62   	    291218 	      1001010      	10101010  	    TRUE  	       166,52 	   4A     	     AA        
25,26     	  20,56   	    291419 	      1000101      	1010101   	    TRUE  	       166,61 	   45     	     55        
24,84     	  20,64   	    291618 	      1001010      	10101010  	    TRUE  	       166,71 	   4A     	     AA        
24,52     	  20,61   	    291748 	      1000101      	1010101   	    TRUE  	       166,82 	   45     	     55        
25,39     	  20,43   	    291925 	      1001010      	10101010  	    TRUE  	       166,89 	   4A     	     AA        
22,30     	  20,62   	    292138 	      1000101      	1010101   	    TRUE  	       166,99 	   45     	     55        
21,59     	  20,80   	    292342 	      1001010      	10101010  	    TRUE  	       167,11 	   4A     	     AA        
21,01     	  20,72   	    292457 	      1000101      	1010101   	    TRUE  	       167,22 	   45     	     55        
22,18     	  20,59   	    292648 	      1001010      	10101010  	    TRUE  	       167,29 	   4A     	     AA        
22,04     	  20,72   	    292842 	      1000101      	1010101   	    TRUE  	       167,39 	   45     	     55        
24,23     	  20,62   	    293035 	      1001010      	10101010  	    TRUE  	       167,51 	   4A     	     AA        
24,69     	  20,59   	    293147 	      1000101      	1010101   	    TRUE  	       167,62 	   45     	     55        
24,83     	  20,43   	    293322 	      1001010      	10101010  	    TRUE  	       167,69 	   4A     	     AA        
24,92     	  20,35   	    293533 	      1000101      	1010101   	    TRUE  	       167,79 	   45     	     55        
25,08     	  20,67   	    293725 	      1001010      	10101010  	    TRUE  	       167,91 	   4A     	     AA        
21,40     	  20,54   	    293824 	      1000101      	1010101   	    TRUE  	       168,02 	   45     	     55        
20,87     	  20,62   	    294009 	      1001010      	10101010  	    TRUE  	       168,09 	   4A     	     AA        
22,01     	  20,61   	    294180 	      1000101      	1010101   	    TRUE  	       168,19 	   45     	     55        
21,06     	  20,78   	    294337 	      1001010      	10101010  	    TRUE  	       168,31 	   4A     	     AA        
21,40     	  20,62   	    294515 	      1000101      	1010101   	    TRUE  	       168,38 	   45     	     55        
24,75     	  20,56   	    294677 	      1001010      	10101010  	    TRUE  	       168,48 	   4A     	     AA        
25,47     	  20,33   	    294854 	      1000101      	1010101   	    TRUE  	       168,58 	   45     	     55        
24,28     	  20,52   	    295037 	      1001010      	10101010  	    TRUE  	       168,69 	   4A     	     AA        
25,10     	  20,47   	    295193 	      1000101      	1010101   	    TRUE  	       168,78 	   45     	     55        
25,12     	  20,45   	    295362 	      1001010      	10101010  	    TRUE  	       168,88 	   4A     	     AA        
21,89     	  20,49   	    295547 	      1000101      	1010101   	    TRUE  	       168,98 	   45     	     55        
21,14     	  20,56   	    295717 	      1001010      	10101010  	    TRUE  	       169,08 	   4A     	     AA        
21,03     	  20,62   	    295885 	      1000101      	1010101   	    TRUE  	       169,18 	   45     	     55        
22,25     	  20,84   	    296123 	      1001010      	10101010  	    TRUE  	       169,29 	   4A     	     AA        
21,43     	  20,63   	    296240 	      1000101      	1010101   	    TRUE  	       169,43 	   45     	     55        
24,42     	  20,76   	    296433 	      1001010      	10101010  	    TRUE  	       169,50 	   4A     	     AA        
24,17     	  20,64   	    296641 	      1000101      	1010101   	    TRUE  	       169,60 	   45     	     55        
25,44     	  20,62   	    296809 	      1001010      	10101010  	    TRUE  	       169,71 	   4A     	     AA        
25,44     	  20,59   	    296998 	      1000101      	1010101   	    TRUE  	       169,81 	   45     	     55        
25,12     	  20,53   	    297158 	      1001010      	10101010  	    TRUE  	       169,93 	   4A     	     AA        
21,13     	  20,43   	    297350 	      1000101      	1010101   	    TRUE  	       170,02 	   45     	     55        
20,87     	  20,81   	    297463 	      1001010      	10101010  	    TRUE  	       170,12 	   4A     	     AA        
21,26     	  20,73   	    297676 	      1000101      	1010101   	    TRUE  	       170,20 	   45     	     55        
22,22     	  20,66   	    297875 	      1001010      	10101010  	    TRUE  	       170,30 	   4A     	     AA        
22,08     	  20,72   	    298015 	      1000101      	1010101   	    TRUE  	       170,41 	   45     	     55        
25,19     	  20,61   	    298198 	      1001010      	10101010  	    TRUE  	       170,48 	   4A     	     AA        
24,09     	  20,43   	    298415 	      1000101      	1010101   	    TRUE  	       170,59 	   45     	     55        
24,44     	  20,64   	    298552 	      1001010      	10101010  	    TRUE  	       170,70 	   4A     	     AA        
24,44     	  20,40   	    298721 	      1000101      	1010101   	    TRUE  	       170,78 	   45     	     55        
24,46     	  20,49   	    298879 	      1001010      	10101010  	    TRUE  	       170,89 	   4A     	     AA        
22,15     	  20,47   	    299077 	      1000101      	1010101   	    TRUE  	       170,99 	   45     	     55        
21,99     	  20,56   	    299224 	      1001010      	10101010  	    TRUE  	       171,09 	   4A     	     AA        
22,04     	  20,62   	    299401 	      1000101      	1010101   	    TRUE  	       171,19 	   45     	     55        
21,88     	  20,72   	    299650 	      1001010      	10101010  	    TRUE  	       171,30 	   4A     	     AA        
21,38     	  20,80   	    299765 	      1000101      	1010101   	    TRUE  	       171,44 	   45     	     55        
25,33     	  20,57   	    299931 	      1001010      	10101010  	    TRUE  	       171,49 	   4A     	     AA        
24,02     	  20,52   	    300079 	      1000101      	1010101   	    TRUE  	       171,59 	   45     	     55        
25,36     	  20,47   	    300234 	      1001010      	10101010  	    TRUE  	       171,69 	   4A     	     AA        
24,04     	  20,52   	    300406 	      1000101      	1010101   	    TRUE  	       171,79 	   45     	     55        
25,10     	  20,54   	    300604 	      1001010      	10101010  	    TRUE  	       171,89 	   4A     	     AA        
21,93     	  20,47   	    300744 	      1000101      	1010101   	    TRUE  	       171,99 	   45     	     55        
21,52     	  20,62   	    300903 	      1001010      	10101010  	    TRUE  	       172,09 	   4A     	     AA        
22,21     	  20,71   	    301081 	      1000101      	1010101   	    TRUE  	       172,19 	   45     	     55        
21,06     	  20,80   	    301253 	      1001010      	10101010  	    TRUE  	       172,29 	   4A     	     AA        
20,85     	  20,76   	    301433 	      1000101      	1010101   	    TRUE  	       172,40 	   45     	     55        
24,45     	  20,77   	    301631 	      1001010      	10101010  	    TRUE  	       172,50 	   4A     	     AA        
24,44     	  20,50   	    301774 	      1000101      	1010101   	    TRUE  	       172,61 	   45     	     55        
24,60     	  20,48   	    301964 	      1001010      	10101010  	    TRUE  	       172,69 	   4A     	     AA        
24,98     	  20,47   	    302165 	      1000101      	1010101   	    TRUE  	       172,79 	   45     	     55        
25,31     	  20,59   	    302301 	      1001010      	10101010  	    TRUE  	       172,91 	   4A     	     AA        
21,82     	  20,50   	    302479 	      1000101      	1010101   	    TRUE  	       172,99 	   45     	     55        
21,01     	  20,67   	    302645 	      1001010      	10101010  	    TRUE  	       173,09 	   4A     	     AA        
21,22     	  20,61   	    302812 	      1000101      	1010101   	    TRUE  	       173,19 	   45     	     55        
21,98     	  20,77   	    303021 	      1001010      	10101010  	    TRUE  	       173,29 	   4A     	     AA        
22,20     	  20,66   	    303197 	      1000101      	1010101   	    TRUE  	       173,39 	   45     	     55        
25,10     	  20,53   	    303423 	      1001010      	10101010  	    TRUE  	       173,49 	   4A     	     AA        
25,38     	  20,62   	    303579 	      1000101      	1010101   	    TRUE  	       173,62 	   45     	     55        
25,13     	  20,56   	    303755 	      1001010      	10101010  	    TRUE  	       173,69 	   4A     	     AA        
24,37     	  20,47   	    303917 	      1000101      	1010101   	    TRUE  	       173,79 	   45     	     55        
24,22     	  20,40   	    304097 	      1001010      	10101010  	    TRUE  	       173,89 	   4A     	     AA        
21,79     	  20,47   	    304290 	      1000101      	1010101   	    TRUE  	       173,99 	   45     	     55        
22,10     	  20,62   	    304453 	      1001010      	10101010  	    TRUE  	       174,09 	   4A     	     AA        
21,78     	  20,57   	    304638 	      1000101      	1010101   	    TRUE  	       174,19 	   45     	     55        
20,93     	  20,72   	    304851 	      1001010      	10101010  	    TRUE  	       174,29 	   4A     	     AA        
20,84     	  20,81   	    304988 	      1000101      	1010101   	    TRUE  	       174,42 	   45     	     55        
25,12     	  20,62   	    305157 	      1001010      	10101010  	    TRUE  	       174,49 	   4A     	     AA        
25,35     	  20,42   	    305338 	      1000101      	1010101   	    TRUE  	       174,59 	   45     	     55        
24,18     	  20,61   	    305506 	      1001010      	10101010  	    TRUE  	       174,69 	   4A     	     AA        
25,43     	  20,49   	    305668 	      1000101      	1010101   	    TRUE  	       174,79 	   45     	     55        
24,65     	  20,45   	    305829 	      1001010      	10101010  	    TRUE  	       174,89 	   4A     	     AA        
20,82     	  20,29   	    305982 	      1000101      	1010101   	    TRUE  	       174,99 	   45     	     55        
21,27     	  20,67   	    306155 	      1001010      	10101010  	    TRUE  	       175,09 	   4A     	     AA        
21,43     	  20,57   	    306330 	      1000101      	1010101   	    TRUE  	       175,18 	   45     	     55        
21,70     	  20,76   	    306553 	      1001010      	10101010  	    TRUE  	       175,28 	   4A     	     AA        
21,99     	  20,82   	    306751 	      1000101      	1010101   	    TRUE  	       175,40 	   45     	     55        
24,35     	  20,72   	    306975 	      1001010      	10101010  	    TRUE  	       175,51 	   4A     	     AA        
24,44     	  20,58   	    307089 	      1000101      	1010101   	    TRUE  	       175,62 	   45     	     55        
24,31     	  20,58   	    307283 	      1001010      	10101010  	    TRUE  	       175,69 	   4A     	     AA        
25,26     	  20,59   	    307524 	      1000101      	1010101   	    TRUE  	       175,78 	   45     	     55        
25,39     	  20,62   	    307681 	      1001010      	10101010  	    TRUE  	       175,91 	   4A     	     AA        
22,17     	  20,47   	    307868 	      1000101      	1010101   	    TRUE  	       175,98 	   45     	     55        
21,89     	  20,50   	    308057 	      1001010      	10101010  	    TRUE  	       176,08 	   4A     	     AA        
22,23     	  20,52   	    308257 	      1000101      	1010101   	    TRUE  	       176,18 	   45     	     55        
21,33     	  20,78   	    308425 	      1001010      	10101010  	    TRUE  	       176,28 	   4A     	     AA        
22,04     	  20,71   	    308564 	      1000101      	1010101   	    TRUE  	       176,38 	   45     	     55        
25,40     	  20,57   	    308815 	      1001010      	10101010  	    TRUE  	       176,48 	   4A     	     AA        
24,97     	  20,62   	    308932 	      1000101      	1010101   	    TRUE  	       176,62 	   45     	     55        
25,20     	  20,30   	    309101 	      1001010      	10101010  	    TRUE  	       176,68 	   4A     	     AA        
24,28     	  20,40   	    309277 	      1000101      	1010101   	    TRUE  	       176,78 	   45     	     55        
24,08     	  20,49   	    309453 	      1001010      	10101010  	    TRUE  	       176,88 	   4A     	     AA        
22,40     	  20,47   	    309626 	      1000101      	1010101   	    TRUE  	       176,98 	   45     	     55        
21,52     	  20,61   	    309803 	      1001010      	10101010  	    TRUE  	       177,09 	   4A     	     AA        
21,06     	  20,62   	    309998 	      1000101      	1010101   	    TRUE  	       177,18 	   45     	     55        
20,93     	  20,77   	    310221 	      1001010      	10101010  	    TRUE  	       177,29 	   4A     	     AA        
20,87     	  20,81   	    310326 	      1000101      	1010101   	    TRUE  	       177,43 	   45     	     55        
24,07     	  20,57   	    310502 	      1001010      	10101010  	    TRUE  	       177,48 	   4A     	     AA        
24,23     	  20,48   	    310697 	      1000101      	1010101   	    TRUE  	       177,59 	   45     	     55        
24,40     	  20,42   	    310859 	      1001010      	10101010  	    TRUE  	       177,68 	   4A     	     AA        
25,38     	  20,42   	    311006 	      1000101      	1010101   	    TRUE  	       177,79 	   45     	     55        
25,49     	  20,42   	    311197 	      1001010      	10101010  	    TRUE  	       177,89 	   4A     	     AA        
21,43     	  20,47   	    311363 	      1000101      	1010101   	    TRUE  	       177,99 	   45     	     55        
21,68     	  20,62   	    311576 	      1001010      	10101010  	    TRUE  	       178,09 	   4A     	     AA        
21,79     	  20,67   	    311754 	      1000101      	1010101   	    TRUE  	       178,19 	   45     	     55        
22,13     	  20,64   	    311966 	      1001010      	10101010  	    TRUE  	       178,31 	   4A     	     AA        
21,31     	  20,71   	    312149 	      1000101      	1010101   	    TRUE  	       178,41 	   45     	     55        
24,89     	  20,76   	    312357 	      1001010      	10101010  	    TRUE  	       178,53 	   4A     	     AA        
24,09     	  20,52   	    312497 	      1000101      	1010101   	    TRUE  	       178,62 	   45     	     55        
24,31     	  20,50   	    312679 	      1001010      	10101010  	    TRUE  	       178,72 	   4A     	     AA        
25,30     	  20,67   	    312866 	      1000101      	1010101   	    TRUE  	       178,82 	   45     	     55        
25,25     	  20,68   	    313073 	      1001010      	10101010  	    TRUE  	       178,93 	   4A     	     AA        
21,37     	  20,62   	    313176 	      1000101      	1010101   	    TRUE  	       179,04 	   45     	     55        
21,48     	  20,86   	    313409 	      1001010      	10101010  	    TRUE  	       179,11 	   4A     	     AA        
21,92     	  20,87   	    313600 	      1000101      	1010101   	    TRUE  	       179,22 	   45     	     55        
21,73     	  20,81   	    313732 	      1001010      	10101010  	    TRUE  	       179,31 	   4A     	     AA        
21,52     	  20,62   	    313889 	      1000101      	1010101   	    TRUE  	       179,39 	   45     	     55        
24,84     	  20,62   	    314111 	      1001010      	10101010  	    TRUE  	       179,49 	   4A     	     AA        
24,38     	  20,52   	    314230 	      1000101      	1010101   	    TRUE  	       179,61 	   45     	     55        
25,22     	  20,49   	    314418 	      1001010      	10101010  	    TRUE  	       179,69 	   4A     	     AA        
25,26     	  20,42   	    314572 	      1000101      	1010101   	    TRUE  	       179,79 	   45     	     55        
24,96     	  20,52   	    314754 	      1001010      	10101010  	    TRUE  	       179,89 	   4A     	     AA        
21,40     	  20,49   	    314941 	      1000101      	1010101   	    TRUE  	       179,99 	   45     	     55        
20,98     	  20,62   	    315132 	      1001010      	10101010  	    TRUE  	       180,09 	   4A     	     AA        
22,35     	  20,66   	    315310 	      1000101      	1010101   	    TRUE  	       180,19 	   45     	     55        
21,04     	  20,72   	    315571 	      1001010      	10101010  	    TRUE  	       180,31 	   4A     	     AA        
22,22     	  20,70   	    315665 	      1000101      	1010101   	    TRUE  	       180,44 	   45     	     55        
25,45     	  20,66   	    315836 	      1001010      	10101010  	    TRUE  	       180,49 	   4A     	     AA        
25,35     	  20,49   	    316022 	      1000101      	1010101   	    TRUE  	       180,59 	   45     	     55        
24,35     	  20,50   	    316196 	      1001010      	10101010  	    TRUE  	       180,69 	   4A     	     AA        
24,08     	  20,36   	    316352 	      1000101      	1010101   	    TRUE  	       180,79 	   45     	     55        
25,13     	  20,45   	    316552 	      1001010      	10101010  	    TRUE  	       180,89 	   4A     	     AA        
21,69     	  20,47   	    316746 	      1000101      	1010101   	    TRUE  	       180,99 	   45     	     55        
22,04     	  20,77   	    316951 	      1001010      	10101010  	    TRUE  	       181,09 	   4A     	     AA        
21,06     	  20,70   	    317114 	      1000101      	1010101   	    TRUE  	       181,19 	   45     	     55        
22,26     	  20,71   	    317340 	      1001010      	10101010  	    TRUE  	       181,31 	   4A     	     AA        
22,07     	  20,78   	    317523 	      1000101      	1010101   	    TRUE  	       181,43 	   45     	     55        
24,44     	  20,70   	    317718 	      1001010      	10101010  	    TRUE  	       181,50 	   4A     	     AA        
25,25     	  20,59   	    317849 	      1000101      	1010101   	    TRUE  	       181,61 	   45     	     55        
25,38     	  20,47   	    318030 	      1001010      	10101010  	    TRUE  	       181,69 	   4A     	     AA        
25,39     	  20,42   	    318262 	      1000101      	1010101   	    TRUE  	       181,79 	   45     	     55        
24,30     	  20,72   	    318378 	      1001010      	10101010  	    TRUE  	       181,92 	   4A     	     AA        
22,06     	  20,45   	    318549 	      1000101      	1010101   	    TRUE  	       181,99 	   45     	     55        
22,23     	  20,70   	    318774 	      1001010      	10101010  	    TRUE  	       182,08 	   4A     	     AA        
20,90     	  20,81   	    318914 	      1000101      	1010101   	    TRUE  	       182,22 	   45     	     55        
20,99     	  20,67   	    319096 	      1001010      	10101010  	    TRUE  	       182,28 	   4A     	     AA        
22,20     	  20,59   	    319334 	      1000101      	1010101   	    TRUE  	       182,39 	   45     	     55        
25,10     	  20,68   	    319439 	      1001010      	10101010  	    TRUE  	       182,52 	   4A     	     AA        
25,44     	  20,40   	    319624 	      1000101      	1010101   	    TRUE  	       182,58 	   45     	     55        
25,15     	  20,43   	    319803 	      1001010      	10101010  	    TRUE  	       182,68 	   4A     	     AA        
24,89     	  20,49   	    319982 	      1000101      	1010101   	    TRUE  	       182,78 	   45     	     55        
24,79     	  20,36   	    320139 	      1001010      	10101010  	    TRUE  	       182,88 	   4A     	     AA        
22,44     	  20,49   	    320302 	      1000101      	1010101   	    TRUE  	       182,99 	   45     	     55        
22,18     	  20,58   	    320463 	      1001010      	10101010  	    TRUE  	       183,08 	   4A     	     AA        
21,48     	  20,66   	    320658 	      1000101      	1010101   	    TRUE  	       183,18 	   45     	     55        
22,34     	  20,67   	    320835 	      1001010      	10101010  	    TRUE  	       183,28 	   4A     	     AA        
24,18     	  20,52   	    321235 	      1000101      	1010101   	    TRUE  	       183,39 	   45     	     55        
24,91     	  20,50   	    321383 	      1001010      	10101010  	    TRUE  	       183,60 	   4A     	     AA        
24,84     	  20,40   	    321567 	      1000101      	1010101   	    TRUE  	       183,68 	   45     	     55        
25,25     	  20,43   	    321748 	      1001010      	10101010  	    TRUE  	       183,78 	   4A     	     AA        
25,35     	  20,49   	    321918 	      1000101      	1010101   	    TRUE  	       183,88 	   45     	     55        
21,62     	  20,43   	    322108 	      1001010      	10101010  	    TRUE  	       183,98 	   4A     	     AA        
21,13     	  20,68   	    322266 	      1000101      	1010101   	    TRUE  	       184,09 	   45     	     55        
21,03     	  20,63   	    322444 	      1001010      	10101010  	    TRUE  	       184,18 	   4A     	     AA        
21,60     	  20,56   	    322698 	      1000101      	1010101   	    TRUE  	       184,28 	   45     	     55        
21,70     	  20,77   	    322791 	      1001010      	10101010  	    TRUE  	       184,44 	   4A     	     AA        
24,24     	  20,66   	    322994 	      1000101      	1010101   	    TRUE  	       184,48 	   45     	     55        
25,30     	  20,40   	    323405 	      1001010      	10101010  	    TRUE  	       184,61 	   4A     	     AA        
25,24     	  20,62   	    323533 	      1000101      	1010101   	    TRUE  	       184,81 	   45     	     55        
25,12     	  20,52   	    323694 	      1001010      	10101010  	    TRUE  	       184,89 	   4A     	     AA        
22,13     	  20,50   	    323867 	      1000101      	1010101   	    TRUE  	       184,99 	   45     	     55        
22,15     	  20,62   	    324051 	      1001010      	10101010  	    TRUE  	       185,09 	   4A     	     AA        
22,30     	  20,57   	    324229 	      1000101      	1010101   	    TRUE  	       185,19 	   45     	     55        
22,30     	  20,67   	    324453 	      1001010      	10101010  	    TRUE  	       185,29 	   4A     	     AA        
21,66     	  20,71   	    324580 	      1000101      	1010101   	    TRUE  	       185,42 	   45     	     55        
24,96     	  20,62   	    324759 	      1001010      	10101010  	    TRUE  	       185,49 	   4A     	     AA        
24,10     	  20,42   	    324935 	      1000101      	1010101   	    TRUE  	       185,59 	   45     	     55        
24,92     	  20,47   	    325112 	      1001010      	10101010  	    TRUE  	       185,69 	   4A     	     AA        
24,27     	  20,50   	    325292 	      1000101      	1010101   	    TRUE  	       185,79 	   45     	     55        
24,93     	  20,40   	    325494 	      1001010      	10101010  	    TRUE  	       185,89 	   4A     	     AA        
21,47     	  20,54   	    325645 	      1000101      	1010101   	    TRUE  	       185,99 	   45     	     55        
21,29     	  20,62   	    325814 	      1001010      	10101010  	    TRUE  	       186,09 	   4A     	     AA        
21,79     	  20,62   	    325982 	      1000101      	1010101   	    TRUE  	       186,19 	   45     	     55        
21,34     	  20,67   	    326171 	      1001010      	10101010  	    TRUE  	       186,29 	   4A     	     AA        
21,82     	  20,67   	    326351 	      1000101      	1010101   	    TRUE  	       186,42 	   45     	     55        
24,13     	  20,72   	    326566 	      1001010      	10101010  	    TRUE  	       186,49 	   4A     	     AA        
25,43     	  20,47   	    326743 	      1000101      	1010101   	    TRUE  	       186,59 	   45     	     55        
24,13     	  20,47   	    326929 	      1001010      	10101010  	    TRUE  	       186,69 	   4A     	     AA        
25,26     	  20,49   	    327102 	      1000101      	1010101   	    TRUE  	       186,79 	   45     	     55        
24,84     	  20,44   	    327293 	      1001010      	10101010  	    TRUE  	       186,89 	   4A     	     AA        
21,84     	  20,53   	    327464 	      1000101      	1010101   	    TRUE  	       186,99 	   45     	     55        
20,98     	  20,62   	    327609 	      1001010      	10101010  	    TRUE  	       187,09 	   4A     	     AA        
21,24     	  20,57   	    327782 	      1000101      	1010101   	    TRUE  	       187,19 	   45     	     55        
22,30     	  20,56   	    328066 	      1001010      	10101010  	    TRUE  	       187,29 	   4A     	     AA        
20,99     	  20,67   	    328169 	      1000101      	1010101   	    TRUE  	       187,44 	   45     	     55        
24,46     	  20,56   	    328375 	      1001010      	10101010  	    TRUE  	       187,49 	   4A     	     AA        
25,05     	  20,47   	    328516 	      1000101      	1010101   	    TRUE  	       187,59 	   45     	     55        
25,43     	  20,59   	    328674 	      1001010      	10101010  	    TRUE  	       187,69 	   4A     	     AA        
25,33     	  20,42   	    328853 	      1000101      	1010101   	    TRUE  	       187,79 	   45     	     55        
24,44     	  20,52   	    329070 	      1001010      	10101010  	    TRUE  	       187,89 	   4A     	     AA        
21,56     	  20,42   	    329250 	      1000101      	1010101   	    TRUE  	       187,99 	   45     	     55        
22,10     	  20,62   	    329407 	      1001010      	10101010  	    TRUE  	       188,09 	   4A     	     AA        
22,02     	  20,59   	    329575 	      1000101      	1010101   	    TRUE  	       188,19 	   45     	     55        
21,50     	  20,56   	    329775 	      1001010      	10101010  	    TRUE  	       188,29 	   4A     	     AA        
20,90     	  20,70   	    329950 	      1000101      	1010101   	    TRUE  	       188,42 	   45     	     55        
24,98     	  20,49   	    330114 	      1001010      	10101010  	    TRUE  	       188,49 	   4A     	     AA        
24,73     	  20,61   	    330287 	      1000101      	1010101   	    TRUE  	       188,59 	   45     	     55        
25,19     	  20,54   	    330464 	      1001010      	10101010  	    TRUE  	       188,69 	   4A     	     AA        
24,00     	  20,52   	    330621 	      1000101      	1010101   	    TRUE  	       188,79 	   45     	     55        
24,38     	  20,45   	    330800 	      1001010      	10101010  	    TRUE  	       188,89 	   4A     	     AA        
21,40     	  20,48   	    330998 	      1000101      	1010101   	    TRUE  	       188,99 	   45     	     55        
21,88     	  20,62   	    331180 	      1001010      	10101010  	    TRUE  	       189,08 	   4A     	     AA        
21,76     	  20,59   	    331356 	      1000101      	1010101   	    TRUE  	       189,19 	   45     	     55        
22,31     	  20,52   	    331546 	      1001010      	10101010  	    TRUE  	       189,29 	   4A     	     AA        
21,69     	  20,59   	    331715 	      1000101      	1010101   	    TRUE  	       189,38 	   45     	     55        
25,19     	  20,54   	    331928 	      1001010      	10101010  	    TRUE  	       189,48 	   4A     	     AA        
25,19     	  20,64   	    332060 	      1000101      	1010101   	    TRUE  	       189,61 	   45     	     55        
24,75     	  20,43   	    332252 	      1001010      	10101010  	    TRUE  	       189,68 	   4A     	     AA        
24,33     	  20,53   	    332428 	      1000101      	1010101   	    TRUE  	       189,78 	   45     	     55        
25,40     	  20,39   	    332587 	      1001010      	10101010  	    TRUE  	       189,88 	   4A     	     AA        
21,19     	  20,47   	    332763 	      1000101      	1010101   	    TRUE  	       189,98 	   45     	     55        
21,94     	  20,56   	    332936 	      1001010      	10101010  	    TRUE  	       190,08 	   4A     	     AA        
21,36     	  20,61   	    333104 	      1000101      	1010101   	    TRUE  	       190,18 	   45     	     55        
22,21     	  20,71   	    333270 	      1001010      	10101010  	    TRUE  	       190,28 	   4A     	     AA        
21,64     	  20,67   	    333480 	      1000101      	1010101   	    TRUE  	       190,40 	   45     	     55        
25,03     	  20,73   	    333697 	      1001010      	10101010  	    TRUE  	       190,50 	   4A     	     AA        
25,39     	  20,61   	    333845 	      1000101      	1010101   	    TRUE  	       190,61 	   45     	     55        
